extension,url,avg_memory_used,avg_num_blocked,avg_load_time
Adguard,https://www.amazon.com/,13.403482055664062,6.0,1.5476680040359496
Adguard,https://www.ebay.com/,22.04696569442749,3.0,1.6200243711471558
Adguard,https://www.wish.com/,70.65700473785401,0.2,4.882815480232239
Adguard,https://www.target.com/,51.0593279838562,4.0,2.1673999071121215
Adguard,https://www.walmart.com/,27.31944580078125,8.1,1.8902899265289306
Adguard,https://www.costco.com/,41.58363790512085,5.0,7.406807160377502
Adguard,https://www.etsy.com,16.717551517486573,4.0,2.4468322515487673
Adguard,https://www.aliexpress.com/,30.642303943634033,0.9,2.8143922328948974
Adguard,https://www.farfetch.com/,38.96950216293335,12.5,2.5388758420944213
Adguard,https://www.craiglist.org/,3.09808931350708,0.0,0.4468212366104126
Adguard,https://www.jd.com,5.668821334838867,0.0,6.049308729171753
Adguard,https://www.jet.com,45.89368934631348,28.2,2.7522082567214965
Adguard,https://www.bestbuy.com/,51.25374355316162,10.1,3.8759149074554444
Adguard,https://www.homedepot.com/,61.16935453414917,6.9,2.5648118257522583
Adguard,https://www.coupang.com/,11.914955139160156,16.0,5.296727037429809
Adguard,https://www.wayfair.com/,17.677824687957763,18.0,1.6795623540878295
Adguard,https://www.chewy.com/,43.67222957611084,16.5,3.7723003387451173
Adguard,https://www.lowes.com/,30.490986251831053,9.6,2.7133898735046387
Adguard,https://www.macys.com/,29.878198051452635,17.3,1.7219233989715577
Adguard,https://www.ikea.com/,5.715824031829834,0.0,0.8817501068115234
AdBlockPlus,https://www.amazon.com/,12.5454252243042,3.0,2.186485433578491
AdBlockPlus,https://www.ebay.com/,17.882452392578124,4.0,1.223881196975708
AdBlockPlus,https://www.wish.com/,75.0954213142395,0.0,4.737187385559082
AdBlockPlus,https://www.target.com/,54.01108369827271,1.9,2.5179402351379396
AdBlockPlus,https://www.walmart.com/,25.877838039398192,4.7,1.8533961057662964
AdBlockPlus,https://www.costco.com/,39.22262296676636,1.0,7.889686727523804
AdBlockPlus,https://www.etsy.com,16.989339447021486,1.5,2.8822070598602294
AdBlockPlus,https://www.aliexpress.com/,29.901426124572755,0.0,2.6644126415252685
AdBlockPlus,https://www.farfetch.com/,37.57655906677246,4.2,2.993143320083618
AdBlockPlus,https://www.craiglist.org/,2.61834135055542,0.0,0.27420811653137206
AdBlockPlus,https://www.jd.com,5.8546489715576175,0.0,6.136230850219727
AdBlockPlus,https://www.jet.com,41.85846786499023,9.1,2.4864058971405028
AdBlockPlus,https://www.bestbuy.com/,51.05106439590454,4.0,3.753296160697937
AdBlockPlus,https://www.homedepot.com/,63.75413093566895,2.1,2.6430551528930666
AdBlockPlus,https://www.coupang.com/,11.015518379211425,11.7,5.53440568447113
AdBlockPlus,https://www.wayfair.com/,16.341672515869142,9.2,2.2375214099884033
AdBlockPlus,https://www.chewy.com/,47.81451206207275,4.5,3.961110162734985
AdBlockPlus,https://www.lowes.com/,28.041526985168456,4.2,2.7158670663833617
AdBlockPlus,https://www.macys.com/,29.14049596786499,5.2,1.4504481554031372
AdBlockPlus,https://www.ikea.com/,5.304981422424317,0.0,0.6613263607025146
Ghostery,https://www.amazon.com/,16.268187713623046,3.0,1.3561762571334839
Ghostery,https://www.ebay.com/,29.29889488220215,4.0,1.1637950897216798
Ghostery,https://www.wish.com/,75.0989441871643,11.0,3.96844961643219
Ghostery,https://www.target.com/,52.72409391403198,11.9,2.034707522392273
Ghostery,https://www.walmart.com/,27.560793113708495,19.0,1.435823106765747
Ghostery,https://www.costco.com/,15.244678592681884,9.0,7.451629710197449
Ghostery,https://www.etsy.com,15.196375370025635,11.8,1.9480394840240478
Ghostery,https://www.aliexpress.com/,31.925973892211914,8.0,3.0636637449264525
Ghostery,https://www.farfetch.com/,33.79283466339111,25.5,2.197016406059265
Ghostery,https://www.craiglist.org/,4.215179347991944,0.0,0.3103239297866821
Ghostery,https://www.jd.com,6.061589622497559,1.0,5.681289601325989
Ghostery,https://www.jet.com,36.34976215362549,29.0,2.236780858039856
Ghostery,https://www.bestbuy.com/,50.66499195098877,8.0,4.329757475852967
Ghostery,https://www.homedepot.com/,50.66236820220947,4.8,3.0165881156921386
Ghostery,https://www.coupang.com/,14.435461902618409,5.0,5.18127965927124
Ghostery,https://www.wayfair.com/,17.717454719543458,8.1,1.70092933177948
Ghostery,https://www.chewy.com/,25.145824909210205,23.0,2.6681286096572876
Ghostery,https://www.lowes.com/,23.837084007263183,27.9,2.561810612678528
Ghostery,https://www.macys.com/,26.431202507019044,32.0,1.430678915977478
Ghostery,https://www.ikea.com/,7.320139694213867,0.0,0.7947901964187623
PrivacyBadger,https://www.amazon.com/,13.085459136962891,3.0,1.603725838661194
PrivacyBadger,https://www.ebay.com/,14.553589153289796,3.1,1.1562021017074584
PrivacyBadger,https://www.wish.com/,75.74228477478027,14.0,6.854463005065918
PrivacyBadger,https://www.target.com/,51.097916507720946,15.3,2.0288678407669067
PrivacyBadger,https://www.walmart.com/,26.536104679107666,14.2,1.813543939590454
PrivacyBadger,https://www.costco.com/,17.492584705352783,12.0,4.926006269454956
PrivacyBadger,https://www.etsy.com,15.64319725036621,7.2,2.1894426345825195
PrivacyBadger,https://www.aliexpress.com/,31.3947509765625,5.0,3.0378700733184814
PrivacyBadger,https://www.farfetch.com/,42.53724603652954,27.1,2.0805013179779053
PrivacyBadger,https://www.craiglist.org/,2.4927952766418455,0.0,0.27589964866638184
PrivacyBadger,https://www.jd.com,4.398141860961914,2.1,6.213467454910278
PrivacyBadger,https://www.jet.com,44.12821798324585,24.5,2.7076510906219484
PrivacyBadger,https://www.bestbuy.com/,51.51333475112915,12.0,3.736779308319092
PrivacyBadger,https://www.homedepot.com/,62.659688568115236,25.6,3.334062910079956
PrivacyBadger,https://www.coupang.com/,10.414533138275146,4.0,5.235618138313294
PrivacyBadger,https://www.wayfair.com/,17.09555902481079,6.0,2.1651555776596068
PrivacyBadger,https://www.chewy.com/,43.58863515853882,25.0,3.511348915100098
PrivacyBadger,https://www.lowes.com/,23.079696464538575,25.4,2.175363326072693
PrivacyBadger,https://www.macys.com/,26.315334224700926,27.2,1.2605501413345337
PrivacyBadger,https://www.ikea.com/,5.242140007019043,0.0,0.6584366083145141
uBlockOrigin,https://www.amazon.com/,12.865500164031982,8.8,1.387995958328247
uBlockOrigin,https://www.ebay.com/,20.43863801956177,8.5,1.0202568292617797
uBlockOrigin,https://www.wish.com/,72.94075412750244,11.0,3.772287130355835
uBlockOrigin,https://www.target.com/,46.02804660797119,31.2,1.8475272893905639
uBlockOrigin,https://www.walmart.com/,13.465264225006104,4.0,1.0550745010375977
uBlockOrigin,https://www.costco.com/,13.34784688949585,10.0,2.6344892501831056
