url,avg_memory_used,avg_load_time
https://www.hao123.com/,9.193144512176513,42.20491092205047
https://www.yahoo.com/,25.84389982223511,3.3205986976623536
http://www.excite.com/,21.328179359436035,4.228599333763123
https://www.aol.com/,38.02222900390625,14.411335778236388
https://web.de/,23.41825141906738,7.606567645072937
https://www.msn.com/,30.362569713592528,18.25845363140106
https://www.gmx.net/,25.970054054260252,7.535324573516846
https://www.netzero.net/,5.50247106552124,2.2846800327301025
https://www.mail.com/,52.148113536834714,21.631363224983215
https://centurylink.net/,105.660479927063,27.399656224250794
http://www.sohu.com/,13.888522243499756,16.59954454898834
https://hao.360.cn/,17.931828594207763,12.010738301277161
https://www.sina.com.cn/,19.194891929626465,16.075818586349488
http://www.ifeng.com/,27.85859422683716,10.52264609336853
https://www.163.com/,27.43684616088867,5.5157266616821286
https://www.toutiao.com/,27.17598056793213,4.702552652359008
https://www.qq.com/,7.854276561737061,8.009305906295776
https://www.naver.com/,14.011800956726074,2.0271836280822755
https://www.rakuten.com/,14.21397361755371,1.3475465297698974
https://www.yam.com/,13.151778411865234,5.175948238372802
