Adguard,https://www.youtube.com,43.11951360702515,2.0,2.705300235748291
Adguard,https://www.amazon.com/Prime-Video,3.454985332489014,0.0,0.5016746520996094
Adguard,https://d.tube/,45.67704849243164,0.0,0.9964407920837403
Adguard,https://www.hulu.com/welcome,31.87876491546631,11.0,3.088932180404663
Adguard,http://ll-appserver.veoh.com/,5.965870952606201,3.0,10.012737226486205
Adguard,https://vimeo.com/,36.57696981430054,9.1,3.301434779167175
Adguard,http://www.metacafe.com/,7.104771423339844,3.0,1.7724270343780517
Adguard,https://www.dailymotion.com/us,48.6865779876709,4.2,1.6814036607742309
Adguard,https://www.vevo.com/,17.42164373397827,6.0,7.626821494102478
Adguard,https://www.sonycrackle.com/,21.692813205718995,14.2,0.7234172105789185
Adguard,https://9gag.com/video,21.593362236022948,12.0,2.361009454727173
Adguard,https://www.popcornflix.com/pages/discover/d/movies,27.18546829223633,5.0,1.8806926727294921
Adguard,https://www.vudu.com/,38.299593162536624,4.1,0.9251127719879151
Adguard,https://www.snagfilms.com/,13.951198196411132,1.0,1.461331033706665
Adguard,https://pluto.tv/live-tv/naruto,53.891090965271,5.0,1.1670052766799928
Adguard,https://tubitv.com/home,23.484949779510497,3.0,2.171794605255127
Adguard,https://www8.9anime.vip/,8.760730171203614,6.0,1.294770097732544
Adguard,https://search.chia-anime.com/,14.273036003112793,7.0,2.707521843910217
Adguard,https://www.ted.com/talks,14.726241397857667,2.0,1.2315418481826783
Adguard,https://www.twitch.tv/,48.57443647384643,21.0,1.4823450088500976
AdBlockPlus,https://www.youtube.com,42.94304866790772,1.7,2.604783272743225
AdBlockPlus,https://www.amazon.com/Prime-Video,2.672021484375,0.0,0.34679718017578126
AdBlockPlus,https://d.tube/,45.87148303985596,0.0,0.9992931604385376
AdBlockPlus,https://www.hulu.com/welcome,27.583127880096434,4.5,2.7656022787094114
AdBlockPlus,http://ll-appserver.veoh.com/,5.262443351745605,2.7,10.014078092575073
AdBlockPlus,https://vimeo.com/,35.8316933631897,4.7,3.0934930086135863
AdBlockPlus,http://www.metacafe.com/,8.703471374511718,3.6,1.567020583152771
AdBlockPlus,https://www.dailymotion.com/us,54.129786014556885,3.2,1.5604330539703368
AdBlockPlus,https://www.vevo.com/,16.86229658126831,5.4,7.584409236907959
AdBlockPlus,https://www.sonycrackle.com/,18.761897563934326,5.2,0.8085176944732666
AdBlockPlus,https://9gag.com/video,23.37363681793213,7.0,2.7669618129730225
AdBlockPlus,https://www.popcornflix.com/pages/discover/d/movies,27.54283151626587,3.3,1.6850652694702148
AdBlockPlus,https://www.vudu.com/,37.163845443725585,1.0,0.7484528303146363
AdBlockPlus,https://www.snagfilms.com/,16.301736736297606,0.9,1.1872507095336915
AdBlockPlus,https://pluto.tv/live-tv/naruto,50.16958103179932,2.9,1.4635446310043334
AdBlockPlus,https://tubitv.com/home,20.815855026245117,2.7,2.181821513175964
AdBlockPlus,https://www8.9anime.vip/,7.582122325897217,6.0,1.6657983541488648
AdBlockPlus,https://search.chia-anime.com/,12.480813217163085,6.8,2.495820903778076
AdBlockPlus,https://www.ted.com/talks,16.300535011291505,1.0,1.6366971492767335
AdBlockPlus,https://www.twitch.tv/,58.356511211395265,13.4,1.9912247896194457
Ghostery,https://www.youtube.com,49.2911563873291,2.0,2.089868187904358
Ghostery,https://www.amazon.com/Prime-Video,4.0219720840454105,0.0,0.3326815128326416
Ghostery,https://d.tube/,49.27162418365479,0.0,0.9579802513122558
Ghostery,https://www.hulu.com/welcome,26.974092960357666,28.0,1.4067606449127197
Ghostery,http://ll-appserver.veoh.com/,5.538302993774414,6.0,10.011698412895203
Ghostery,https://vimeo.com/,31.4416033744812,17.0,2.828467297554016
Ghostery,http://www.metacafe.com/,8.790829372406005,5.0,1.1011638641357422
Ghostery,https://www.dailymotion.com/us,49.12733659744263,8.9,1.4464052677154542
Ghostery,https://www.vevo.com/,17.920776271820067,5.0,7.6089394092559814
Ghostery,https://www.sonycrackle.com/,23.447843933105467,18.0,0.500990891456604
Ghostery,https://9gag.com/video,24.161331272125246,11.0,1.8640376329421997
Ghostery,https://www.popcornflix.com/pages/discover/d/movies,30.33472557067871,5.0,1.4466401576995849
Ghostery,https://www.vudu.com/,37.65225648880005,13.0,0.8131870746612548
Ghostery,https://www.snagfilms.com/,16.512801933288575,5.9,1.088733720779419
Ghostery,https://pluto.tv/live-tv/naruto,53.8886905670166,5.0,1.0735413312911988
Ghostery,https://tubitv.com/home,23.595045375823975,7.0,2.0489548683166503
Ghostery,https://www8.9anime.vip/,8.56629228591919,8.0,1.1385029554367065
Ghostery,https://search.chia-anime.com/,11.763309955596924,5.0,2.442367196083069
Ghostery,https://www.ted.com/talks,18.05465621948242,3.0,0.9951740503311157
Ghostery,https://www.twitch.tv/,57.724569606781,8.8,2.0068790197372435
PrivacyBadger,https://www.youtube.com,43.10789604187012,1.1,2.166361451148987
PrivacyBadger,https://www.amazon.com/Prime-Video,2.5111669540405273,0.0,0.3005066871643066
